ID,PIN,Address,Managing Organization,Property Status,Date of Acquisition,Date of Disposition,Sq. Ft.,Ward,Community Area Number,Community Area Name,Zoning Classification,Zip Code,Last Update,X Coordinate,Y Coordinate,Latitude,Longitude,Location
37450,25-34-301-015-0000,13427 S FOREST AVE,None,Owned by City,,,0,9,54,RIVERDALE,RS-2,0,8/1/2018,1180766.085,1816232,41.6509877,-87.6142681,"(41.65098770292541, -87.61426807298243)"
35074,19-23-201-011-0000,3423 W 63RD ST,2FM,Owned by City,,,0,23,66,CHICAGO LAWN,PD 832,60629,5/16/2019,1154548.621,1862530.73,41.7785999,-87.7089652,"(41.77859992076357, -87.70896517456775)"
15470,17-34-306-048-0000,14 E 37TH ST,None,Owned by City,10/22/1998,,0,3,35,DOUGLAS,C2-3,60653,3/6/2020,1177060.64,1880535.308,41.827528,-87.6258915,"(41.82752798757033, -87.6258914853318)"
10399,16-14-324-039-0000,1104 S INDEPENDENCE BLVD,None,Owned by City,,,0,24,29,NORTH LAWNDALE,RT-4,60624,7/10/2020,1151142.762,1895017.959,41.8678165,-87.720602,"(41.867816478689306, -87.72060204731258)"
66217,14-21-313-041-0000,638 W BELMONT AVE,2FM,Owned by City,,,0,44,6,LAKE VIEW,RM-4.5,60657,5/16/2019,1171299.63,1921523.796,41.9401314,-87.645823,"(41.940131353843604, -87.64582297034293)"
21941,25-25-205-032-0000,12218 S CALHOUN AVE,DPD - Open Space,Owned by City,,,0,,,,,0,5/22/2018,0,0,0,0,"(0.0, 0.0)"
65871,25-06-421-026-0000,9444 S WINCHESTER AVE,2FM,Owned by City,,,469,19,72,BEVERLY,RS-1,60643,5/16/2019,1164891.375,1841813.08,41.7215354,-87.6716319,"(41.72153536067367, -87.67163187667656)"
19323,20-28-210-029-0000,7254 S YALE AVE,,Owned by City,,,0,6,69,GREATER GRAND CROSSING,RT-4,60621,5/22/2018,1175790.037,1856617.049,41.7619225,-87.6312698,"(41.76192250554669, -87.63126977317249)"
8912,16-11-110-024-0000,3950 W OHIO ST,None,Owned by City,,,0,37,23,HUMBOLDT PARK,RS-3,60624,3/5/2019,1149771.721,1903789.796,41.8919141,-87.7254073,"(41.89191411671233, -87.72540731566164)"
18502,20-09-410-037-0000,5236 S WELLS ST,None,Owned by City,,,0,3,37,FULLER PARK,RS-3,60609,8/1/2018,1175411.265,1870093.03,41.7989105,-87.6322553,"(41.79891052727285, -87.6322553253121)"
63095,20-16-412-011-0000,6031 S LA SALLE ST,,Owned by City,,,0,20,68,ENGLEWOOD,RS-3,60621,4/3/2019,1176434.787,1864857.888,41.7845218,-87.6286592,"(41.78452180454093, -87.6286592248672)"
33907,25-22-308-011-0000,117 E 116TH ST,,Owned by City,,,0,9,53,WEST PULLMAN,RS-3,60628,5/22/2018,1179147.929,1827621.688,41.6822797,-87.6198436,"(41.68227965881945, -87.61984356266633)"
58484,16-13-421-006-0000,,2FM,Owned by City,3/23/1932,,0,,,,,60612,5/16/2019,0,0,0,0,"(0.0, 0.0)"
9245,16-11-408-067-0000,3262 W WALNUT ST,None,Owned by City,10/16/2000,,0,28,27,EAST GARFIELD PARK,RT-4,60624,3/5/2019,1154345.239,1901530.489,41.8856242,-87.7086711,"(41.88562421098682, -87.70867111086852)"
8293,16-02-330-042-0000,3714 W CHICAGO AVE,,Sold,,,2995,27,23,HUMBOLDT PARK,B3-2,60651,5/22/2018,1151405.79,1905185.6,41.8957124,-87.7193694,"(41.895712418595444, -87.71936937779847)"
16435,20-17-312-027-0000,6022 S ADA ST,DPD - Large Lots,Sold,,,0,16,67,WEST ENGLEWOOD,RS-3,60636,8/8/2018,1168265.07,1864702.41,41.784275,-87.6586171,"(41.78427498096058, -87.65861713380177)"
38052,25-06-213-011-0000,8827 S MARSHFIELD AVE,,Sold,,,3125,21,71,AUBURN GRESHAM,RS-2,60620,5/22/2018,1166982.18,1846042.05,41.7330959,-87.6638531,"(41.73309594087761, -87.66385314613669)"
8403,16-08-417-005-0000,149 N PARKSIDE AVE,,Sold,,,7120,29,25,AUSTIN,RT-4,60644,5/22/2018,1138689.694,1900710.23,41.8836716,-87.766182,"(41.88367164339839, -87.76618199817504)"
62372,20-19-206-003-0000,1649 W 63RD ST,,Owned by City,,,0,15,67,WEST ENGLEWOOD,RS-3,60636,4/3/2019,1166214.755,1862879.082,41.7793154,-87.6661863,"(41.77931544102763, -87.66618626584952)"
62090,13-35-411-042-0000,1810 N KEDZIE AVE,None,Not City Owned,,6/29/2017,0,1,22,LOGAN SQUARE,RT-4,60647,7/2/2019,1154720.365,1911912.393,41.9141056,-87.7070152,"(41.91410560977858, -87.70701523778216)"
67167,17-18-113-001-0000,203 S WESTERN AVE,None,Not City Owned,,,3889,27,28,NEAR WEST SIDE,C1-3,60612,7/2/2019,1160525.216,1898915.769,41.8783235,-87.6860494,"(41.878323496025196, -87.68604939431546)"
65642,17-22-308-013-0000,1809 S INDIANA AVE,2FM,Owned by City,,,0,3,33,NEAR SOUTH SIDE,PD 286,60616,5/16/2019,1178024.987,1891503.234,41.8576029,-87.6220202,"(41.857602920538035, -87.62202019359545)"
10407,16-14-326-037-0000,3912 W ROOSEVELT RD,,Owned by City,,,0,24,29,NORTH LAWNDALE,C1-2,60624,5/22/2018,1150394.71,1894527.29,41.8664846,-87.7233611,"(41.86648464366384, -87.72336110137401)"
23302,25-24-405-045-0000,11854 S CALHOUN AVE,DPD - Open Space,Owned by City,,,0,,,,,0,5/22/2018,0,0,0,0,"(0.0, 0.0)"
66442,17-19-213-017-0000,1815 W HASTINGS ST,None,Owned by City,,,0,28,28,NEAR WEST SIDE,PD 30,0,6/28/2019,1164411.31,1893720.782,41.8639867,-87.6719275,"(41.863986691140965, -87.67192751243522)"
12422,17-19-210-022-0000,1758 W HASTINGS ST,,Sold,,,0,28,28,NEAR WEST SIDE,PD 30,60608,5/22/2018,1164630.86,1893862.38,41.8643706,-87.6711175,"(41.86437060424285, -87.67111754684434)"
61841,16-23-227-026-0000,1514 S SPAULDING AVE,None,Owned by City,,,0,24,29,NORTH LAWNDALE,RT-4,60623,6/28/2019,1154572.778,1892339.565,41.8603988,-87.7080814,"(41.860398796637796, -87.70808139289153)"
11555,16-13-213-014-0000,2646 W JACKSON BLVD,,Sold,,,3121,28,27,EAST GARFIELD PARK,RT-4,60612,5/22/2018,1158594.03,1898684.65,41.877729,-87.6931466,"(41.87772903246547, -87.6931466258161)"
67492,20-33-401-026-0000,8355 S WENTWORTH AVE,None,Not City Owned,,,2725,21,44,CHATHAM,RS-3,0,7/2/2019,1176483.972,1849350.659,41.7419671,-87.6289445,"(41.74196709395911, -87.62894447316123)"
36734,20-17-102-026-0000,5524 S BISHOP ST,,Owned by City,,,0,16,67,WEST ENGLEWOOD,RS-3,60636,5/22/2018,1167516.74,1867849.889,41.7929281,-87.6612706,"(41.792928124903185, -87.66127059767314)"
62772,21-32-205-020-0000,8453 S BURLEY AVE,,Owned by City,,,0,10,46,SOUTH CHICAGO,RT-4,60617,4/3/2019,1199325.273,1849328.263,41.7413621,-87.5452567,"(41.741362108912135, -87.54525674085247)"
8812,16-10-406-009-0000,4139 W CARROLL AVE,None,Sold,,11/22/2017,0,28,26,WEST GARFIELD PARK,RS-3,60624,3/5/2019,1148571.046,1901869.815,41.8866687,-87.7298665,"(41.88666873994966, -87.72986649306426)"
15244,20-03-223-035-0000,4246 S ST LAWRENCE AVE,,Owned by City,,,0,4,38,GRAND BOULEVARD,RT-4,60653,4/10/2019,1180876.775,1876788.53,41.8171595,-87.6120062,"(41.817159460573116, -87.61200616598484)"
34962,17-32-215-043-0000,3200 S HALSTED ST,2FM,Owned by City,,,0,11,60,BRIDGEPORT,B3-2,60608,5/16/2019,1171393.958,1883544.71,41.8359122,-87.6465934,"(41.83591222842877, -87.64659339140302)"
15875,17-35-101-006-0000,3711 S ELLIS AVE,None,Owned by City,,,0,4,36,OAKLAND,RM-5,60653,8/1/2018,1182199.449,1880708.555,41.8278857,-87.6070327,"(41.82788572070745, -87.6070327420962)"
19596,21-31-400-026-0000,8332 S MUSKEGON AVE,None,Sold,,,3123,7,46,SOUTH CHICAGO,RS-3,60617,3/5/2019,1196515.475,1850114.71,41.7435903,-87.5555254,"(41.74359032848109, -87.55552540889511)"
23927,25-15-322-027-0000,11038 S EDBROOKE AVE,None,Owned by City,,,0,9,49,ROSELAND,RT-4,60628,8/1/2018,1179098.113,1831620.269,41.6932535,-87.6199047,"(41.69325347602248, -87.619904699361)"
38083,20-35-223-038-0000,8150 S STONY ISLAND AVE,,Owned by City,,,0,8,45,AVALON PARK,C2-2,60617,5/22/2018,1188126.41,1851019.04,41.7462759,-87.5862343,"(41.746275867085124, -87.58623426220039)"
50648,20-09-211-034-0000,4910 S PRINCETON AVE,None,Owned by City,1/31/2005,,0,3,37,FULLER PARK,RS-3,60609,4/3/2019,1175023.2,1872328.22,41.8050528,-87.6336117,"(41.80505278377636, -87.63361170948349)"
58826,16-13-404-035-0000,2720 W LEXINGTON ST,None,Owned by City,2/8/1982,,0,28,27,EAST GARFIELD PARK,RT-4,60612,8/1/2018,1158244.274,1896630.109,41.8720983,-87.694487,"(41.8720983235965, -87.69448699096341)"
37553,25-19-406-016-0000,11612 S WATKINS AVE,None,Owned by City,,,0,34,75,MORGAN PARK,RS-2,60643,8/1/2018,1166020.793,1827686.61,41.6827461,-87.6678948,"(41.682746093141766, -87.66789481306948)"
34279,16-09-110-015-0000,619 N LONG AVE,DPD - Large Lots,Sold,,,3418,37,25,AUSTIN,RS-3,60644,8/8/2018,1140312.96,1903658.381,41.8917321,-87.7601488,"(41.89173214266041, -87.76014882615387)"
22507,25-25-209-020-0000,12347 S LUELLA AVE,,Owned by City,,,0,,,,,0,5/22/2018,0,0,0,0,"(0.0, 0.0)"
19567,20-28-317-014-0000,7753 S LOWE AVE,None,Owned by City,,,0,6,71,AUBURN GRESHAM,RT-4,60620,8/1/2018,1173414.08,1853262.93,41.7527713,-87.640077,"(41.752771272527475, -87.64007696231907)"
20618,20-20-430-010-0000,7031 S PEORIA ST,None,Owned by City,,,0,6,68,ENGLEWOOD,RT-4,60621,8/1/2018,1171617.627,1858086.308,41.7660468,-87.6465191,"(41.766046763562, -87.64651909787202)"
66692,20-19-430-028-0000,7022 S MARSHFIELD AVE,None,Not City Owned,,,3062,17,67,WEST ENGLEWOOD,RS-3,60636,7/2/2019,1166519.147,1858029.517,41.7660011,-87.6652084,"(41.76600111930302, -87.66520844749701)"
15956,19-23-203-038-0000,3223 W 63RD ST,,Sold,,,4950,17,66,CHICAGO LAWN,B1-3,60629,5/22/2018,1155863.049,1862562.915,41.778662,-87.7041455,"(41.77866195056338, -87.70414548491442)"
62205,20-09-106-017-0000,633 W 48TH ST,,Owned by City,,,0,11,61,NEW CITY,RS-3,60609,4/3/2019,1172750.41,1872962.05,41.8068425,-87.6419286,"(41.806842549708676, -87.6419286032121)"
15322,20-05-305-028-0000,1425 W 45TH ST,,Sold,,,1796,15,61,NEW CITY,M1-2,60609,5/22/2018,1167474.808,1874834.705,41.8120962,-87.6612241,"(41.812096154923715, -87.6612240799)"
11722,16-13-327-032-0000,1138 S SACRAMENTO BLVD,,Sold,,,3143,28,29,NORTH LAWNDALE,RT-4,60612,5/22/2018,1156440.9,1894812.969,41.8671485,-87.7011571,"(41.86714854421858, -87.70115709266322)"
13857,16-23-109-013-0000,1335 S SPRINGFIELD AVE,,Sold,,,0,24,29,NORTH LAWNDALE,RT-4,60623,5/22/2018,1150692.516,1893370.35,41.8633041,-87.722298,"(41.86330405407511, -87.72229804748802)"
15712,17-30-210-012-0000,2240 S ASHLAND AVE,2FM,Owned by City,,,0,25,31,LOWER WEST SIDE,PMD 11,60608,5/16/2019,1165886.723,1888636.405,41.8500034,-87.6666563,"(41.850003379095035, -87.66665627075426)"
24585,21-32-202-016-0000,8343 S BUFFALO AVE,None,Owned by City,,,0,10,46,SOUTH CHICAGO,RT-4,60617,8/1/2018,1199689.718,1850150.035,41.7436079,-87.5438938,"(41.74360794288915, -87.5438938468772)"
62322,20-02-107-046-0000,4000 S LAKE PARK AVE,,Owned by City,,,0,4,36,OAKLAND,RM-5,60653,4/3/2019,1183477.507,1878709.64,41.8223708,-87.6024061,"(41.8223708178924, -87.60240614953062)"
23043,26-05-105-019-0000,8945 S BUFFALO AVE,None,Owned by City,,,0,10,46,SOUTH CHICAGO,RT-3.5,60617,8/1/2018,1199713.195,1846075.42,41.7324263,-87.5439448,"(41.73242630982728, -87.54394476674481)"
66056,11-31-222-018-0000,1676 W FARWELL AVE,2FM,Owned by City,,,0,49,1,ROGERS PARK,PD 792,60626,5/16/2019,1163685.581,1945749.839,42.0067727,-87.6731208,"(42.00677270920809, -87.67312077047966)"
34096,25-03-404-026-0000,411 E 91ST PL,None,Owned by City,,,0,9,44,CHATHAM,RS-2,60619,8/1/2018,1180706.909,1844306.77,41.7280302,-87.6136264,"(41.72803016836199, -87.61362637642299)"
37800,21-32-201-023-0000,8306 S BUFFALO AVE,DPD - Large Lots,Sold,,3/20/2018,0,10,46,SOUTH CHICAGO,RT-4,60617,8/8/2018,1199491.425,1850469.93,41.7444907,-87.5446096,"(41.744490745509985, -87.54460964473208)"
11596,16-12-321-034-0000,2930 W WASHINGTON BLVD,None,Sold,,,7212,27,27,EAST GARFIELD PARK,RT-4,60612,8/1/2018,1156707.79,1900690.086,41.8832705,-87.7000181,"(41.88327054517474, -87.70001810105092)"
24488,25-21-309-033-0000,404 W 116TH ST,,Sold,,,3519,34,53,WEST PULLMAN,RS-2,60628,5/22/2018,1175627.03,1828095.17,41.6836583,-87.632718,"(41.68365825772419, -87.63271797317609)"
19690,20-28-318-027-0000,7720 S NORMAL AVE,None,Owned by City,,,0,17,69,GREATER GRAND CROSSING,RT-4,60620,8/1/2018,1174200.896,1853614.228,41.7537178,-87.6371832,"(41.753717844356984, -87.63718319377301)"
37057,20-09-316-011-0000,5329 S HALSTED ST,,Owned by City,2/17/2014,,0,20,61,NEW CITY,C1-2,60609,1/8/2020,1171979.725,1869410.91,41.7971148,-87.6448595,"(41.797114829030974, -87.64485954243197)"
35960,20-16-315-106-0000,6125 S HALSTED ST,None,Owned by City,,,0,16,68,ENGLEWOOD,B2-2,60621,3/5/2019,1172122.981,1864140.916,41.7826502,-87.644489,"(41.7826502336223, -87.6444890485994)"
62475,20-16-101-015-0000,5539 S EMERALD AVE,,Owned by City,,,0,20,68,ENGLEWOOD,RS-3,60621,4/3/2019,1172291.111,1867911.541,41.7929935,-87.6437618,"(41.79299354856896, -87.6437617603359)"
58647,16-13-308-027-0000,3107 W LEXINGTON ST,None,Owned by City,1/28/1976,,0,24,27,EAST GARFIELD PARK,RT-4,60612,8/1/2018,1155721.15,1896494.571,41.8717775,-87.7037541,"(41.871777549428415, -87.70375413168456)"
62231,20-16-415-013-0000,350 W 61ST PL,,Owned by City,,,0,20,68,ENGLEWOOD,RS-3,60621,4/3/2019,1174798.172,1864208.059,41.7827753,-87.634679,"(41.78277525383345, -87.63467904292209)"
23536,25-02-117-047-0000,9039 S GREENWOOD AVE,None,Owned by City,,,0,8,47,BURNSIDE,RS-3,60619,8/1/2018,1185226.586,1845101.361,41.7301057,-87.5970452,"(41.73010572222235, -87.59704524145076)"
50726,26-30-306-029-0000,12609 S EXCHANGE AVE,None,Owned by City,11/30/1999,,0,10,51,SOUTH DEERING,RS-2,60633,4/3/2019,1197754.225,1821976.12,41.6663446,-87.5519222,"(41.666344585140806, -87.55192216739998)"
17626,20-16-301-062-0000,638 W 60TH ST,DPD - Large Lots,Sold,,,0,20,68,ENGLEWOOD,RS-3,60621,8/8/2018,1172905.468,1864970.899,41.7849106,-87.6415957,"(41.78491056083297, -87.6415957461266)"
36482,20-15-111-015-0000,5628 S CALUMET AVE,,Owned by City,2/9/1999,,0,20,40,WASHINGTON PARK,RM-5,60637,1/8/2020,1179328.628,1867678.576,41.7921965,-87.6179633,"(41.79219646990422, -87.61796326740317)"
66139,20-22-424-006-0000,7027 S SOUTH CHICAGO AVE,2FM,Owned by City,,,0,6,42,WOODLAWN,M1-2,60637,5/16/2019,1182218.646,1858701.685,41.7674966,-87.6076439,"(41.767496564067294, -87.60764392661926)"
37663,20-29-215-039-0000,7244 S HALSTED ST,,Owned by City,,,0,6,68,ENGLEWOOD,B1-2,60621,5/22/2018,1172124.15,1856648.11,41.7620891,-87.6447047,"(41.76208905812543, -87.64470472091163)"
36151,20-19-231-027-0000,6636 S ASHLAND AVE,,Owned by City,,,0,15,67,WEST ENGLEWOOD,C1-2,60636,5/22/2018,1166705.249,1860551.749,41.7729185,-87.6644544,"(41.77291848617453, -87.66445442225101)"
67455,20-19-114-013-0000,6435 S SEELEY AVE,None,Not City Owned,,,3625,16,67,WEST ENGLEWOOD,RS-3,60636,7/2/2019,1163845.646,1861819.871,41.7764589,-87.6749014,"(41.77645893604304, -87.67490142967242)"
9951,16-14-306-004-0000,3853 W FLOURNOY ST,,Owned by City,,,0,24,26,WEST GARFIELD PARK,RT-4,60624,5/22/2018,1150640.32,1896654.435,41.872317,-87.7224039,"(41.872316981715414, -87.72240385753767)"
20696,20-21-103-023-0000,619 W 64TH ST,,Sold,,,0,20,68,ENGLEWOOD,B1-3,0,5/22/2018,1173153.939,1862411.892,41.7778829,-87.6407603,"(41.777882869978875, -87.6407603161871)"
16618,20-16-321-003-0000,6215 S HALSTED ST,,Sold,,,0,16,68,ENGLEWOOD,C1-2,60621,5/22/2018,1172139.054,1863572.069,41.7810889,-87.6444468,"(41.781088899797695, -87.64444682928774)"
61556,16-23-308-032-0000,1832 S HARDING AVE,None,Not City Owned,,,3225,24,29,NORTH LAWNDALE,RT-4,60623,7/1/2020,1150251.1,1890719.89,41.8560395,-87.7239875,"(41.85603948228456, -87.72398751654411)"
65774,20-16-406-007-0000,21 W 59TH ST,2FM,Owned by City,,,0,20,40,WASHINGTON PARK,C1-2,60621,5/16/2019,1177064.979,1865798.235,41.787088,-87.6263204,"(41.78708801649266, -87.62632035290954)"
62449,26-06-413-036-0000,3220 E 93RD ST,None,Owned by City,8/12/2002,,0,10,46,SOUTH CHICAGO,B2-2,60617,4/3/2019,1199187.52,1844013.29,41.7267809,-87.5459396,"(41.72678087905647, -87.54593960399833)"
35170,20-03-217-034-0000,4145 S VINCENNES AVE,None,Owned by City,,,0,4,38,GRAND BOULEVARD,RT-4,0,8/1/2018,1180518.263,1877383.034,41.8187991,-87.613303,"(41.81879907640346, -87.61330299436175)"
65655,17-18-320-066-0000,2148 W OGDEN AVE,2FM,Owned by City,,,0,28,28,NEAR WEST SIDE,PD 30,60612,5/16/2019,1162089.465,1895749.065,41.8696013,-87.6803943,"(41.86960126079476, -87.68039427148476)"
34007,25-21-401-006-0000,309 W 115TH ST,,Owned by City,,,0,34,53,WEST PULLMAN,RS-3,60628,5/22/2018,1176217.23,1828575.74,41.6849638,-87.6305431,"(41.68496382367339, -87.63054310553478)"
9310,16-11-312-007-0000,3843 W WASHINGTON BLVD,None,Owned by City,,,0,28,26,WEST GARFIELD PARK,RM-5,60624,3/5/2019,1150574.101,1900026.923,41.8815728,-87.7225589,"(41.88157275498497, -87.72255886852494)"
23446,25-25-204-014-0000,12233 S JEFFERY AVE,DPD - Open Space,Owned by City,,,0,,,,,0,5/22/2018,0,0,0,0,"(0.0, 0.0)"
37482,25-34-310-002-0000,13615 S INDIANA AVE,,Owned by City,,,0,9,54,RIVERDALE,B3-1,60827,5/22/2018,1180060.435,1814971.34,41.6475444,-87.6168882,"(41.64754436902023, -87.6168882291475)"
51307,20-09-316-005-0000,5311 S HALSTED ST,None,Owned by City,2/5/2002,,0,20,61,NEW CITY,C1-2,60609,4/3/2019,1171914.376,1869579.608,41.7975792,-87.6450942,"(41.79757918899458, -87.64509423157827)"
50741,16-22-213-016-0000,1338 S KARLOV AVE,None,Owned by City,5/28/1998,,0,24,29,NORTH LAWNDALE,RT-4,60623,4/3/2019,1149230.613,1893299.617,41.8631384,-87.7276665,"(41.863138378996624, -87.72766645335676)"
22083,25-28-125-021-0000,12220 S UNION AVE,None,Owned by City,,,0,34,53,WEST PULLMAN,RS-3,60628,8/1/2018,1173769.08,1823724.08,41.6717045,-87.6396481,"(41.671704542796896, -87.63964811354754)"
34205,20-33-111-004-0000,537 W 80TH ST,,Owned by City,,,0,17,44,CHATHAM,RS-3,60620,5/22/2018,1173954.05,1851758.37,41.7486306,-87.6381427,"(41.74863061460692, -87.63814274720245)"
11736,16-12-324-024-0000,3140 W WARREN BLVD,,Sold,,,0,27,27,EAST GARFIELD PARK,RM-5,60612,5/22/2018,1155233.285,1900265.822,41.8821361,-87.705444,"(41.882136053377934, -87.70544399526344)"
36488,20-17-213-025-0000,5628 S PEORIA ST,DPD - Large Lots,Sold,,4/6/2018,0,16,68,ENGLEWOOD,RS-3,60621,8/1/2018,1171230.664,1867383.565,41.791568,-87.6476657,"(41.79156800050835, -87.64766572940982)"
15022,20-02-317-025-0000,4640 S GREENWOOD AVE,,Sold,,,0,4,39,KENWOOD,C1-2,60653,5/22/2018,1184286.15,1874247.269,41.8101068,-87.5995794,"(41.81010684017714, -87.5995794173761)"
22312,26-06-201-010-0000,8725 S ESCANABA AVE,,Owned by City,,,0,10,46,SOUTH CHICAGO,RT-4,60617,5/22/2018,1197014.5,1847558.2,41.7365627,-87.5537818,"(41.73656267331611, -87.55378183932977)"
50923,20-17-425-033-0000,6242 S ABERDEEN ST,None,Owned by City,4/9/1975,,0,16,68,ENGLEWOOD,RS-3,60621,4/10/2019,1170018.325,1863224.977,41.7801828,-87.6522319,"(41.78018279666271, -87.65223193074449)"
24502,21-32-101-021-0000,8252 S BURLEY AVE,,Sold,,,3090,7,46,SOUTH CHICAGO,RS-3,60617,5/22/2018,1199156.363,1850671.686,41.7450528,-87.5458306,"(41.745052798939284, -87.54583055865318)"
37445,25-34-406-018-0000,13420 S MARYLAND AVE,None,Owned by City,,,0,9,54,RIVERDALE,RS-2,60827,8/1/2018,1184292.864,1816325.405,41.6511626,-87.6013615,"(41.651162569132964, -87.60136146122271)"
17270,20-17-415-018-0000,6006 S HALSTED ST,,Sold,,,0,16,68,ENGLEWOOD,PD 1206,60621,5/22/2018,1171900.065,1864971.1,41.7849332,-87.645282,"(41.784933249552374, -87.6452819654329)"
37963,25-19-223-001-0000,11305 S HOMEWOOD AVE,None,Owned by City,,,0,34,75,MORGAN PARK,RS-2,0,8/1/2018,1165415.307,1829413.26,41.6874971,-87.6700626,"(41.6874971349656, -87.67006261276626)"
13469,16-23-404-007-0000,1619 S HOMAN AVE,DPD - Large Lots,Sold,,2/23/2018,0,24,29,NORTH LAWNDALE,RT-4,60623,3/5/2019,1154008.909,1891627.886,41.8584571,-87.7101702,"(41.85845711854342, -87.7101701901581)"
15862,17-31-310-025-0000,3570 S ARCHER AVE,CDOT,Owned by City,,,0,12,59,MCKINLEY PARK,M1-2,0,5/22/2018,1162196.264,1881019.019,41.8291783,-87.6804133,"(41.82917828216304, -87.68041334633618)"
34601,16-02-324-001-0000,959 N MONTICELLO AVE,,Owned by City,,,0,27,23,HUMBOLDT PARK,B1-1,60651,5/22/2018,1151961.112,1906366.574,41.8989422,-87.7172986,"(41.898942204990576, -87.7172986484691)"
63535,20-28-219-012-0000,7351 S YALE AVE,None,Owned by City,4/25/1972,,,6,69,GREATER GRAND CROSSING,RT-4,,6/28/2019,1175952.387,1856069.514,41.7604164,-87.6306911,"(41.76041636761553, -87.63069113701465)"
66721,17-19-110-032-0000,1334 S OAKLEY AVE,None,Not City Owned,,,1825,28,28,NEAR WEST SIDE,RS-3,60608,7/2/2019,1161215.599,1893645.957,41.8638483,-87.6836609,"(41.863848326490334, -87.68366090911928)"
18414,20-09-330-024-0000,516 W GARFIELD BLVD,,Sold,,,0,20,61,NEW CITY,M1-2,60609,5/22/2018,1173688.09,1868541.705,41.7946919,-87.6386205,"(41.79469192158199, -87.63862054285235)"
36923,20-08-310-023-0000,5201 S LAFLIN ST,DPD - Large Lots,Owned by City,,,0,20,61,NEW CITY,RS-3,60609,8/1/2018,1167287.21,1870197.49,41.7993751,-87.662045,"(41.799375137483665, -87.66204503672125)"
22355,25-24-423-013-0000,12035 S HOXIE AVE,DPD - Open Space,Owned by City,,,0,,,,,0,5/22/2018,0,0,0,0,"(0.0, 0.0)"
16475,20-15-414-010-0000,6133 S LANGLEY AVE,DPD - Real Estate,Sold,,6/27/2017,0,20,42,WOODLAWN,RM-5,60637,3/14/2019,1181992.978,1864356.209,41.7830183,-87.6082964,"(41.78301834279641, -87.60829635190335)"
37890,25-02-113-002-0000,9003 S DAUPHIN AVE,,Owned by City,,,0,8,47,BURNSIDE,RT-4,60619,5/22/2018,1183815.526,1845413.27,41.7309946,-87.6022046,"(41.73099464406562, -87.60220462074244)"
15729,17-34-322-007-0000,3753 S WABASH AVE,,Sold,,,0,3,35,DOUGLAS,RM-5,60653,5/22/2018,1177474.24,1879959.735,41.8259392,-87.6243915,"(41.82593921231509, -87.62439148254334)"
14943,20-07-417-040-0000,5338 S WOLCOTT AVE,DPD - Real Estate,Sold,4/13/2004,10/31/2016,0,16,61,NEW CITY,RS-3,60609,2/28/2019,1164556.295,1869113.111,41.7964576,-87.6720906,"(41.79645755553829, -87.67209059830506)"
34029,16-10-412-017-0000,218 N KOLIN AVE,None,Owned by City,,,0,28,26,WEST GARFIELD PARK,RT-4,60624,8/1/2018,1147259.847,1900893.411,41.8840146,-87.7347066,"(41.88401457807191, -87.73470661186506)"
17866,20-14-316-026-0000,1000 E 63RD ST,None,Owned by City,12/23/1998,,0,20,42,WOODLAWN,PD 723,0,1/8/2020,1184101.031,1863539.591,41.7807284,-87.6005932,"(41.78072843320477, -87.6005931609898)"
21229,20-22-419-033-0000,7028 S VERNON AVE,DPD - Large Lots,Sold,,,4641,6,69,GREATER GRAND CROSSING,RS-3,60637,8/8/2018,1180372.76,1858352.3,41.7665804,-87.6144205,"(41.76658035329636, -87.61442054021735)"
21497,20-20-315-002-0000,6807 S ELIZABETH ST,None,Owned by City,,,0,17,67,WEST ENGLEWOOD,RS-3,60636,8/1/2018,1169258.738,1859595.237,41.7702388,-87.6551216,"(41.770238819141404, -87.65512163729146)"
16936,20-17-406-011-0000,5929 S PEORIA ST,,Sold,,,6256,16,68,ENGLEWOOD,RS-3,60621,5/22/2018,1171420.577,1865411.501,41.7861523,-87.6470271,"(41.78615227597173, -87.64702708010046)"
21931,25-25-205-022-0000,12253 S BENSLEY AVE,DPD - Open Space,Owned by City,,,0,,,,,0,5/22/2018,0,0,0,0,"(0.0, 0.0)"
14413,20-03-424-012-0000,533 E 46TH PL,DPD - Large Lots,Sold,,12/8/2017,0,3,38,GRAND BOULEVARD,RM-5,60653,8/8/2018,1180767.47,1874210.508,41.8100877,-87.6124864,"(41.81008767724113, -87.61248644788066)"
