SYSTEMSTOP,OBJECTID,STREET,CROSS_ST,DIR,POS,ROUTESSTPG,OWLROUTES,STATUS,PUBLIC_NAM,Latitude,Longitude,Number,Street2,City,State,County,Zip
10404,5672,CICERO,32ND STREET,NB,NT,54B,,1,Cicero & 32nd Street,41.835112,-87.74444,3150,Cicero Ave,Cicero,IL,Cook County,60804
10438,5673,SKOKIE BLVD,OAKTON,NB,FS,54A,,1,Skokie Blvd & Oakton,42.026634,-87.746659,8001,Skokie Blvd,Skokie,IL,Cook County,60076
1169,5674,SHERIDAN,DAKIN,NB,FS,151,,1,Sheridan & Dakin,41.953725,-87.654233,3933,N Sheridan Rd,Chicago,IL,Cook County,60613
2822,5675,COTTAGE GROVE,9600 SOUTH,SB,MB,4115,,1,9600 S Cottage Grove,41.720208,-87.603058,9601,S Cottage Grove Ave,Chicago,IL,Cook County,60628
2436,5676,LAFAYETTE,70TH STREET,SB,NS,29,,1,Lafayette & 70th Street,41.767446,-87.626771,142,W 70th St,Chicago,IL,Cook County,60621
5160,5677,RACINE,48TH STREET,SB,NS,44,,1,Racine & 48th Street,41.807111,-87.655035,1158,W 48th St,Chicago,IL,Cook County,60609
7050,5678,S. SHORE DRIVE,70TH STREET,SB,FS,"6,26",,1,S. Shore Drive & 70th Street,41.767644,-87.566879,7012,S South Shore Dr,Chicago,IL,Cook County,60649
12415,5679,VINCENNES,104TH STREET,NB,NS,112,,1,Vincennes & 104th Street,41.704827,-87.657039,10400,S Vincennes Ave,Chicago,IL,Cook County,60643
6984,5680,TORRENCE,11000 SOUTH,NB,MB,71,,1,11000 S Torrence,41.695681,-87.559928,10968,S Torrence Ave,Chicago,IL,Cook County,60617
2126,5681,KING DRIVE,74TH STREET,NB,FS,3,,1,King Drive & 74th Street,41.760378,-87.614893,408,E 74th St,Chicago,IL,Cook County,60619
5298,5682,JEFFERY,80TH STREET,NB,FS,15,,1,Jeffery & 80th Street,41.749946,-87.57564,7959,S Jeffery Blvd,Chicago,IL,Cook County,60617
9700,5683,NAGLE,BERWYN,NB,NS,"86,91",,1,Nagle & Berwyn,41.977294,-87.787558,5255,N Nagle Ave,Chicago,IL,Cook County,60630
7020,5684,S. SHORE DRIVE,81ST STREET,NB,FS,"N5,26,71",N5,1,S. Shore Drive & 81st Street,41.74862,-87.547697,8053,S South Shore Dr,Chicago,IL,Cook County,60617
6132,5685,BEVERLY,9653 SOUTH,SB,MB,9,,1,9653 S Beverly,41.718952,-87.662456,9610,S Beverly Ave,Chicago,IL,Cook County,60643
17316,5686,NORTHWEST HWY,NAGLE,NWB,FS,68,,1,Northwest Hwy & Nagle,41.986504,-87.788062,5737,N Northwest Hwy,Chicago,IL,Cook County,60631
12514,5687,ADDISON,LAWNDALE/AVONDALE,EB,NS,152,,1,Addison & Lawndale/Avondale,41.946296,-87.720228,3558,N Lawndale Ave,Chicago,IL,Cook County,60618
17236,5688,55TH STREET,CENTRAL PARK,WB,NS,55,,1,55th Street & Central Park,41.7931,-87.713651,3601,W 55th St,Chicago,IL,Cook County,60632
1460,5689,LINCOLN,WRIGHTWOOD/SHEFFIELD,NWB,FS,11,,1,Lincoln & Wrightwood/Sheffield,41.929194,-87.653528,954,W Wrightwood Ave,Chicago,IL,Cook County,60614
10371,5690,73RD STREET,CICERO,WB,FS,54B,,1,73rd Street & Cicero,41.760693,-87.74295,7250,S Cicero Ave,Chicago,IL,Cook County,60638
15106,5691,STATE,90TH STREET,NB,NS,29,,1,State & 90th Street,41.731123,-87.623837,4,E 90th St,Chicago,IL,Cook County,60619
17140,5692,SEDGWICK,BLACKHAWK,SB,FS,37,,1,Sedgwick & Blackhawk,41.909045,-87.638286,1449,N Sedgwick St,Chicago,IL,Cook County,60610
15794,5693,115TH STREET,SPAULDING,EB,FT,52A,,1,115th Street & Spaulding,41.684428,-87.702665,3254,W 115th St,Chicago,IL,Cook County,60655
3012,5694,CALIFORNIA,BLOOMINGDALE,SB,NT,52,,1,California & Bloomingdale,41.914136,-87.696854,1807,N California Ave,Chicago,IL,Cook County,60647
14973,5695,CALIFORNIA,NORTH AVENUE,SB,FS,52,,1,California & North Ave,41.909998,-87.696804,2759,W North Ave,Chicago,IL,Cook County,60622
17294,5696,McCORMICK,DEVON,NB,FS,"82,96",,1,McCormick & Devon,41.997879,-87.712199,6414,N Spaulding Ave,Lincolnwood,IL,Cook County,60712
846,5697,NORTH AVENUE,FOREST,EB,NS,72,,1,North Ave & Forest,41.9087,-87.801364,7001,W North Ave,Oak Park,IL,Cook County,60302
15376,5698,NORTH AVENUE,FREMONT,EB,FS,"N9,72",N9,1,North Ave & Fremont,41.910634,-87.65086,865,W North Ave,Chicago,IL,Cook County,60642
15053,5699,WESTERN,LAKE,NB,FS,49,N49,1,Western & Lake,41.884898,-87.686128,200,N Western Ave,Chicago,IL,Cook County,60612
16111,5700,BLACKSTONE,63RD STREET,WB,NS,63,N63,1,Blackstone & 63rd Street,41.780353,-87.588744,1501,E 63rd St,Chicago,IL,Cook County,60637
17378,5701,HALSTED,49TH STREET,NB,FS,8,,1,Halsted & 49th Street,41.805694,-87.64512,4845,S Halsted St,Chicago,IL,Cook County,60609
17206,5702,ROOSEVELT,LARAMIE,WB,FS,12,,1,Roosevelt & Laramie,41.865451,-87.754769,5201,W Roosevelt Rd,Cicero,IL,Cook County,60804
15875,5703,HALSTED,63RD STREET,SB,FS,8,,1,Halsted & 63rd Street (Green Line),41.779467,-87.645139,6304,S Halsted St,Chicago,IL,Cook County,60621
6881,5704,CERMAK,ST. LOUIS,WB,NS,21,,1,Cermak & St. Louis,41.851904,-87.712511,3500,W Cermak Rd,Chicago,IL,Cook County,60623
1159,5705,LAKE SHORE,STRATFORD,NB,MT,135146151,,1,Lake Shore & Stratford,41.946451,-87.641909,,US 41,Chicago,IL,Cook County,60657
17247,5706,LAWRENCE,ASHLAND,WB,FS,81,N81,1,Lawrence & Ashland,41.968726,-87.669758,4758,N Ashland Ave,Chicago,IL,Cook County,60640
712,5707,GRAND,ALBANY,EB,NS,65,,6,Grand & Albany,41.897256,-87.704492,3101,W Grand Ave,Chicago,IL,Cook County,60622
2350,5708,STATE,14TH PLACE,NB,NS,"29,62",,1,State & 14th Place,41.862146,-87.627086,1,E 14th Pl,Chicago,IL,Cook County,60605
17696,5709,31ST STREET,KEDZIE,WB,FS,35,,1,31st Street & Kedzie,41.837495,-87.70456,3053,S Kedzie Ave,Chicago,IL,Cook County,60623
17697,5710,79TH STREET,JEFFERY,EB,FS,79,N79,1,79th Street & Jeffery,41.751353,-87.575816,2001,E 79th St,Chicago,IL,Cook County,60617
17684,5711,DIVISION,LASALLE,WB,FS,70,,1,Division & LaSalle,41.904056,-87.633287,1200,N La Salle Dr,Chicago,IL,Cook County,60610
17706,5712,100TH STREET,PAXTON,EB,NS,"J14,15",,1,100th Street & Paxton,41.713229,-87.569692,2223,E 100th St,Chicago,IL,Cook County,60617
17719,5713,118TH STREET,AVENUE O,EB,FS,30,,1,Avenue O & 118th Street,41.680716,-87.538647,3501,E 118th St,Chicago,IL,Cook County,60617
17733,5714,KING DRIVE,99TH PLACE,NB,NS,111,,1,King Drive & 99th Place,41.713619,-87.613713,,I 94,Chicago,IL,Cook County,60628
17720,5715,KING DRIVE,99TH PLACE,SB,NS,111,,1,King Drive & 99th Place,41.714222,-87.614329,9910,S Martin Luther King Jr Dr,Chicago,IL,Cook County,60628
17732,5716,KING DRIVE,101ST STREET,NB,NS,111,,1,King Drive & 101st Street,41.71083,-87.613553,10101,S Martin Luther King Jr Dr,Chicago,IL,Cook County,60628
17721,5717,KING DRIVE,101ST STREET,SB,NS,111,,1,King Drive & 101st Street,41.711101,-87.614171,10058,S Martin Luther King Jr Dr,Chicago,IL,Cook County,60628
17731,5718,KING DRIVE,103RD STREET,NB,NS,111,,1,King Drive & 103rd Street,41.707071,-87.61358,401,E 103rd St,Chicago,IL,Cook County,60628
17722,5719,KING DRIVE,103RD STREET,SB,NS,111,,1,King Drive & 103rd Street,41.70749,-87.613563,400,E 103rd St,Chicago,IL,Cook County,60628
17730,5720,KING DRIVE,105TH STREET,NB,NS,111,,1,King Drive & 105th Street,41.703514,-87.613341,10501,S Martin Luther King Jr Dr,Chicago,IL,Cook County,60628
17723,5721,KING DRIVE,105TH STREET,SB,NS,111,,1,King Drive & 105th Street,41.703803,-87.614,10458,S Martin Luther King Jr Dr,Chicago,IL,Cook County,60628
17729,5722,KING DRIVE,107TH STREET,NB,NS,111,,1,King Drive & 107th Street,41.699874,-87.613372,10701,S Martin Luther King Jr Dr,Chicago,IL,Cook County,60628
17724,5723,KING DRIVE,107TH STREET,SB,NS,111,,1,King Drive & 107th Street,41.700189,-87.613812,354,E 107th St,Chicago,IL,Cook County,60628
17728,5724,KING DRIVE,109TH STREET,NB,NS,111,,1,King Drive & 109th Street,41.696229,-87.613213,10901,S Martin Luther King Jr Dr,Chicago,IL,Cook County,60628
17725,5725,KING DRIVE,109TH STREET,SB,NS,111,,1,King Drive & 109th Street,41.696678,-87.613867,350,E 109th St,Chicago,IL,Cook County,60628
17727,5726,KING DRIVE,111TH STREET,NB,FS,111,,1,King Drive & 111th Street,41.693016,-87.613053,11057,S Martin Luther King Jr Dr,Chicago,IL,Cook County,60628
17735,5727,MARSHFIELD,116TH STREET,SB,NS,111115,,1,Marshfield & 116th Street,41.683282,-87.662451,,I 57,Chicago,IL,Cook County,60643
17736,5728,MARSHFIELD,117TH STREET,SB,NS,111115,,1,Marshfield & 117th Street,41.680731,-87.66196,,I 57,Chicago,IL,Cook County,60643
17737,5729,ASHLAND,119TH STREET,NB,FS,111115,,1,Ashland & 119th Street,41.67831,-87.661072,11835,S Ashland Ave,Chicago,IL,Cook County,60643
17738,5730,ASHLAND,117TH STREET,NB,NS,111115,,1,Ashland & 117th Street,41.680932,-87.661141,11705,S Ashland Ave,Chicago,IL,Cook County,60643
17734,5731,115TH STREET,MARSHFIELD,EB,NS,111,,1,115th Street & Marshfield,41.685097,-87.663129,1640,W 115th St,Chicago,IL,Cook County,60643
17739,5732,115TH STREET,MARSHFIELD,WB,FS,111,,1,115th Street & Marshfield,41.685097,-87.663129,1640,W 115th St,Chicago,IL,Cook County,60643
3132,5733,KEDZIE,3349 SOUTH,NB,MB,"35,52",,1,3349 S Kedzie,41.832592,-87.704324,3329,S Kedzie Ave,Chicago,IL,Cook County,60623
11044,5734,DIVERSEY,BROWN LINE STATION,WB,MB,76,,1,Diversey Brown Line Station,41.93285,-87.653031,940,W Diversey Pkwy,Chicago,IL,Cook County,60614
10836,5735,71ST STREET,GREENWOOD,WB,MT,71,,1,71st Street & Greenwood,41.765734,-87.598543,7104,S Greenwood Ave,Chicago,IL,Cook County,60619
12356,5736,VINCENNES,108TH PLACE,SB,NS,112,,1,Vincennes & 108th Place,41.696598,-87.659909,10843,S Vincennes Ave,Chicago,IL,Cook County,60643
17057,5737,60TH STREET,1111 EAST,EB,MB,2171172,,1,1111 East 60th Street,41.785293,-87.599809,1035,E 60th St,Chicago,IL,Cook County,60637
654,5738,CHICAGO,KILPATRICK,WB,NS,66,,1,Chicago & Kilpatrick,41.895419,-87.743134,801,N Kilpatrick Ave,Chicago,IL,Cook County,60651
13023,5739,DORCHESTER,60TH STREET,SB,FS,59,,1,Dorchester & 60th Street,41.785872,-87.591744,1379,E 60th St,Chicago,IL,Cook County,60637
14934,5740,MCCORMICK PL,GATE 26,SB,MB,,,2,McCormick Pl & Gate 26,41.850562,-87.613737,,US 41,Chicago,IL,Cook County,60616
6497,5741,WENTWORTH,28TH PLACE,SB,NS,24,,1,Wentworth & 28th Place,41.842796,-87.632135,2738,S Wentworth Ave,Chicago,IL,Cook County,60616
9539,5742,NAGLE,NEWBURG,SB,NS,86,,1,Nagle & Newburg,41.98913,-87.787913,5920,N Nagle Ave,Chicago,IL,Cook County,60646
15828,5743,AUSTIN,THOMAS,SB,NS,91,,1,Austin & Thomas,41.900342,-87.775495,1102,N Austin Blvd,Oak Park,IL,Cook County,60302
6386,5744,BLUE ISLAND,HOYNE,SWB,NS,60,N60,1,Blue Island & Hoyne,41.84779,-87.678395,2462,S Blue Island Ave,Chicago,IL,Cook County,60608
2995,5745,CALIFORNIA,MELROSE,SB,NS,52,,1,California & Melrose,41.940387,-87.698146,3234,N California Ave,Chicago,IL,Cook County,60618
3013,5746,CALIFORNIA,WABANSIA (north leg),SB,NS,52,,1,California & Wabansia,41.912507,-87.697353,1710,N California Ave,Chicago,IL,Cook County,60647
7192,5747,STONY ISLAND,77TH STREET,SB,NS,28,,1,Stony Island & 77th Street,41.755512,-87.58631,1555,E 76th Pl,Chicago,IL,Cook County,60649
10039,5748,KEDZIE,96TH STREET,SB,NS,52A,,1,Kedzie & 96th Street,41.719154,-87.702105,9560,S Kedzie Ave,Evergreen Park,IL,Cook County,60805
9934,5749,NORTHWEST HWY,NEVA,SEB,MT,68,,1,Northwest Hwy & Neva,41.995682,-87.80512,6300,N Northwest Hwy,Chicago,IL,Cook County,60631
2439,5750,LAFAYETTE,73RD STREET,SB,NS,29,,1,Lafayette & 73rd Street,41.761977,-87.626782,7258,S Lafayette Ave,Chicago,IL,Cook County,60621
6727,5751,SEDGWICK,WISCONSIN,NB,NS,37,,1,Sedgwick & Wisconsin,41.916383,-87.639057,1858,N Sedgwick St,Chicago,IL,Cook County,60614
7587,5752,EBERHART,130TH STREET,NB,NS,34,N34,1,Eberhart & 130th Street,41.658927,-87.610329,13001,S Eberhart Ave,Chicago,IL,Cook County,60827
8125,5753,CICERO,51ST STREET,NB,NS,"47,54B",,1,Cicero & 51st Street,41.800187,-87.742588,5101,S Cicero Ave,Chicago,IL,Cook County,60632
10428,5754,CICERO,ALBION,NB,NS,54A,,1,Cicero & Albion,42.000743,-87.747848,4775,W Albion Ave,Lincolnwood,IL,Cook County,60712
5892,5755,HALSTED,54TH STREET,NB,NS,8,,1,Halsted & 54th Street,41.795962,-87.644942,5401,S Halsted St,Chicago,IL,Cook County,60609
8128,5756,CICERO,48TH STREET,NB,NS,"47,54B",,1,Cicero & 48th Street,41.805658,-87.742726,4801,S Cicero Ave,Chicago,IL,Cook County,60632
10466,5757,CICERO,SHERWIN,SB,NS,54A,,1,Cicero & Sherwin,42.014331,-87.748219,7330,N Cicero Ave,Lincolnwood,IL,Cook County,60712
11116,5758,KIMBALL,THORNDALE,SB,NS,82,,1,Kimball & Thorndale,41.988593,-87.714245,5900,N Kimball Ave,Chicago,IL,Cook County,60659
6295,5759,CLARK,15TH STREET,SB,MT,24,,1,Clark & 15th Street,41.862062,-87.630082,70,W 15th Pl,Chicago,IL,Cook County,60605
17116,5760,BLUE ISLAND,HOYNE,NEB,FS,60,N60,1,Blue Island & Hoyne,41.84779,-87.678395,2462,S Blue Island Ave,Chicago,IL,Cook County,60608
17156,5761,CLARK,THORNDALE,SB,FS,22,N22,1,Clark & Thorndale,41.988264,-87.670296,5850,N Clark St,Chicago,IL,Cook County,60660
11545,5762,CENTRAL,ALTGELD,SB,NS,85,,1,Central & Altgeld,41.925997,-87.765714,2501,N Central Ave,Chicago,IL,Cook County,60639
4735,5763,PULASKI,81ST STREET,SB,NS,53A,,1,Pulaski & 81st Street,41.745973,-87.722108,4000,W 81st St,Chicago,IL,Cook County,60652
5585,5764,MILWAUKEE,CULLOM,NWB,NS,56,,1,Milwaukee & Cullom,41.958598,-87.752931,4262,N Milwaukee Ave,Chicago,IL,Cook County,60641
3693,5765,HALSTED,9030 SOUTH RR CROSSING,SB,NS,8A,,1,9030 S Halsted,41.730177,-87.643727,9018,S Halsted St,Chicago,IL,Cook County,60620
4530,5766,ARCHER,MELVINA,SWB,NS,"62,62H",,1,Archer & Melvina,41.793785,-87.776722,5417,S Melvina Ave,Chicago,IL,Cook County,60638
7395,5767,SOUTH CHICAGO,DANTE,NWB,NS,30,,1,South Chicago & Dante,41.754567,-87.589449,7711,S South Chicago Ave,Chicago,IL,Cook County,60619
7578,5768,ELLIS,133RD STREET,SB,NS,34,,1,Ellis & 133rd Street,41.654096,-87.597024,13292,S Ellis Ave,Chicago,IL,Cook County,60827
10456,5769,SKOKIE BLVD,CRAIN,SB,NS,54A,,1,Skokie Blvd & Crain,42.038643,-87.747522,8644,Skokie Blvd,Skokie,IL,Cook County,60077
3037,5770,KEDZIE,MONROE,SB,NS,52,,1,Kedzie & Monroe,41.879412,-87.705894,3179,W Monroe St,Chicago,IL,Cook County,60612
3041,5771,KEDZIE,BLUE LINE (FOREST PARK),SB,MB,52,,1,Kedzie-Homan Blue Line Station,41.874411,-87.706119,530,S Kedzie Ave,Chicago,IL,Cook County,60612
15143,5772,WESTERN,57TH STREET,SB,FS,49,N49,1,Western & 57th Street,41.789953,-87.68423,5710,S Western Ave,Chicago,IL,Cook County,60636
11285,5773,KIMBALL,CARMEN (south leg),NB,FT,82,,1,Kimball & Carmen,41.972532,-87.713767,5018,N Kimball Ave,Chicago,IL,Cook County,60625
15704,5774,HARLEM,AUGUSTA,NB,NS,90307318,,1,Harlem & Augusta,41.897619,-87.805137,1137,Augusta St,Oak Park,IL,Cook County,60302
15708,5775,HARLEM,GREENFIELD,NB,NS,90307318,,1,Harlem & Greenfield,41.905068,-87.805183,1345,N Harlem Ave,Oak Park,IL,Cook County,60302
8590,5776,EAST RIVER RD,BERWYN,NB,NS,81W,,1,East River Rd & Berwyn,41.974917,-87.846073,5241,NE River Rd,Chicago,IL,Cook County,60656
5113,5777,CANAL,24TH PLACE,NB,NS,44,,1,Canal & 24th Place,41.848276,-87.638732,2424,S Canal St,Chicago,IL,Cook County,60616
11298,5778,FOREST PRES DR,betw. HARLEM & IRVING PAR,SWB,MB,"78,80",,1,Forest Preserve Avenue & Harlem/Irving Park,41.95289,-87.808819,7235,Forest Preserve Dr,Harwood Heights,IL,Cook County,60706
9963,5779,KEDZIE,114TH STREET(south leg),NB,NS,52A,,1,Kedzie & 114th Street,41.686289,-87.700365,11357,S Kedzie Ave,Chicago,IL,Cook County,60655
7021,5780,S. SHORE DRIVE,80TH STREET,NB,FS,"N5,26,71",N5,1,S. Shore Drive & 80th Street,41.750283,-87.547756,7957,S South Shore Dr,Chicago,IL,Cook County,60617
7601,5781,MICHIGAN,117TH STREET,NB,NS,34119,N34,1,Michigan & 117th Street,41.681455,-87.620369,11705,S Michigan Ave,Chicago,IL,Cook County,60628
4899,5782,MARINE DRIVE,ARGYLE,NB,NT,136146148,,1,Marine Drive & Argyle,41.973659,-87.651678,5000,N Marine Dr,Chicago,IL,Cook County,60640
2840,5783,COTTAGE GROVE,114TH STREET,SB,NT,"4,111A,115",,6,Cottage Grove & 114th Street,41.687574,-87.610698,11355,S Cottage Grove Ave,Chicago,IL,Cook County,60628
7073,5784,COMMERCIAL,89TH STREET,SB,NS,"N5,26,71",N5,1,Commercial & 89th Street,41.733911,-87.551616,8854,S Commercial Ave,Chicago,IL,Cook County,60617
3133,5785,KEDZIE,3201 SOUTH,NB,MB,"35,52",,1,3201 S Kedzie,41.835736,-87.705139,3148,S Kedzie Ave,Chicago,IL,Cook County,60623
14036,5786,WOODLAWN,53RD STREET,SB,NS,172,,1,Woodlawn & 53rd Street,41.799663,-87.59682,1174,E 53rd St,Chicago,IL,Cook County,60615
15817,5787,WOODLAWN,HYDE PARK BLVD,SB,FS,172,,1,Woodlawn & Hyde Park Blvd,41.802147,-87.596938,1155,E Hyde Park Blvd,Chicago,IL,Cook County,60615
10572,5788,55TH STREET,WOODLAWN,WB,NS,55171,N55,1,55th Street & Woodlawn,41.794842,-87.596336,1203,E 55th St,Chicago,IL,Cook County,60637
10570,5789,55TH STREET,KENWOOD,WB,FS,55171,N55,1,55th Street & Kenwood,41.794924,-87.593554,1333,E 55th St,Chicago,IL,Cook County,60615
16036,5790,UNIVERSITY,57TH STREET,NB,NS,171,,1,University & 57th Street,41.791179,-87.598369,1135,E 57th St,Chicago,IL,Cook County,60637
14040,5791,WOODLAWN,57TH STREET,NB,FS,172,,1,Woodlawn & 57th Street,41.791645,-87.596095,5659,S Woodlawn Ave,Chicago,IL,Cook County,60637
1646,5792,E HYDE PARK,BLACKSTONE,EB,FS,"2,15,172",,1,E Hyde Park & Blackstone,41.802247,-87.590166,1453,E Hyde Park Blvd,Chicago,IL,Cook County,60615
1521,5793,S HYDE PARK,53RD STREET,NB,NS,"6,28,171",,1,S Hyde Park & 53rd Street,41.799419,-87.583624,5301,S Hyde Park Blvd,Chicago,IL,Cook County,60615
12246,5794,106TH STREET,AVENUE C,EB,MB,100,,1,106th Street & Avenue C,41.702454,-87.527147,3951,E 106th St,Chicago,IL,Cook County,60617
3398,5795,63RD STREET,FRANCISCO,EB,NS,63,N63,1,63rd Street & Francisco,41.778864,-87.696097,2905,W 63rd St,Chicago,IL,Cook County,60629
9364,5796,87TH STREET,KILPATRICK,EB,NS,87,,1,87th Street & Kilpatrick,41.734323,-87.738494,4637,W 87th St,Hometown,IL,Cook County,60456
10521,5797,GARFIELD,OAKLEY,EB,FS,55,N55,1,Garfield & Oakley,41.7932,-87.681013,5509,S Oakley Ave,Chicago,IL,Cook County,60636
18,5798,JACKSON,KILBOURN,EB,FS,126,,1,Jackson & Kilbourn,41.876769,-87.737631,301,S Kilbourn Ave,Chicago,IL,Cook County,60624
2789,5799,79TH STREET,WOODLAWN,EB,NS,79,N79,1,79th Street & Woodlawn,41.75123,-87.595867,7900,S Woodlawn Ave,Chicago,IL,Cook County,60619
6993,5800,104TH STREET,MUSKEGON,EB,NS,71,,1,104th Street & Muskegon,41.706215,-87.555202,10400,S Muskegon Ave,Chicago,IL,Cook County,60617
9852,5801,DEVON,ODELL,EB,NS,88,,1,Devon & Odell/Avondale,41.996928,-87.810668,6352,N Odell Ave,Chicago,IL,Cook County,60631
55,5802,JACKSON,ASHLAND,EB,NS,126,,1,Jackson & Ashland,41.877737,-87.667106,238,S Ashland Ave,Chicago,IL,Cook County,60607
4587,5803,55TH STREET,CICERO,EB,NS,"55A,55N",,1,55th Street & Cicero,41.79231,-87.741716,5527,S Cicero Ave,Chicago,IL,Cook County,60638
14514,5804,CHICAGO,KOSTNER,EB,FT,66,,1,Chicago & Kostner,41.895494,-87.735764,4358,W Chicago Ave,Chicago,IL,Cook County,60651
16015,5805,IRVING PARK,LAVERGNE,EB,FS,80,,1,Irving Park & Lavergne,41.953076,-87.752026,4953,W Irving Park Rd,Chicago,IL,Cook County,60641
9183,5806,51ST STREET,WELLS,EB,NS,51,,1,51st Street & Wells,41.80203,-87.632152,234,W 51st St,Chicago,IL,Cook County,60609
9276,5807,BELMONT,LEAVITT,EB,NS,77,N77,1,Belmont & Leavitt,41.939352,-87.683363,2201,W Belmont Ave,Chicago,IL,Cook County,60618
3622,5808,HOWARD,CALIFORNIA-DODGE,EB,FS,97,,1,Howard & California/Dodge,42.019046,-87.699172,7555,N California Ave,Chicago,IL,Cook County,60645
3732,5809,LAWRENCE,CICERO,EB,NS,81,N81,1,Lawrence & Cicero,41.968304,-87.748403,4812,W Lawrence Ave,Chicago,IL,Cook County,60630
1333,5810,FULLERTON,WESTERN,EB,NS,74,,1,Fullerton & Western,41.924712,-87.688012,2413,W Fullerton Ave,Chicago,IL,Cook County,60647
8165,5811,47TH STREET,LAFLIN,EB,NS,47,,1,47th Street & Laflin,41.808444,-87.662792,1503,W 47th St,Chicago,IL,Cook County,60609
4791,5812,FOSTER,CLARK,EB,NS,92,,1,Foster & Clark,41.976314,-87.668764,5200,N Clark St,Chicago,IL,Cook County,60640
9163,5813,51ST STREET,WESTERN BOULEVARD,EB,FS,51,,1,51st Street & Western Boulevard,41.800907,-87.683095,5101,S Western Blvd,Chicago,IL,Cook County,60609
3477,5814,95TH STREET,LEAVITT,WB,NS,95,,1,95th Street & Leavitt,41.721346,-87.677061,2158,W 95th St,Chicago,IL,Cook County,60620
5730,5815,IRVING PARK,AUSTIN,WB,NS,80,,1,Irving Park & Austin,41.953363,-87.776539,5960,W Irving Park Rd,Chicago,IL,Cook County,60634
11415,5816,MONTROSE,AUSTIN,WB,NS,78,,1,Montrose & Austin,41.96018,-87.776658,5959,W Montrose Ave,Chicago,IL,Cook County,60634
1108,5817,ADAMS,S. WACKER,WB,NS,"1,7,28,126,130,134,135,136,151,156",,1,Adams & S. Wacker,41.879725,-87.636406,125,S Wacker Dr,Chicago,IL,Cook County,60606
14569,5818,DIVISION,WESTERN,WB,FS,70,,1,Division & Western,41.903343,-87.68734,2409,W Division St,Chicago,IL,Cook County,60622
2845,5819,115TH STREET,INDIANA,WB,NS,115,,6,115th Street & Indiana,41.685539,-87.617817,200,E 115th St,Chicago,IL,Cook County,60628
15814,5820,MONTROSE,SHERIDAN,WB,NS,78,,1,Montrose & Sheridan,41.961939,-87.654427,4401,N Sheridan Rd,Chicago,IL,Cook County,60613
9317,5821,BELMONT,MILWAUKEE,WB,NS,77,N77,1,Belmont & Milwaukee,41.939395,-87.723818,3900,W Belmont Ave,Chicago,IL,Cook County,60618
9505,5822,87TH STREET,ASHLAND,WB,NS,87,N87,1,87th Street & Ashland,41.736035,-87.662436,1546,W 87th St,Chicago,IL,Cook County,60620
4679,5823,63RD STREET,OAK PARK,WB,NS,63W,,1,63rd Street & Oak Park,41.777344,-87.790803,6757,W 63rd St,Chicago,IL,Cook County,60638
2075,5824,DIVISION,KEDZIE,WB,FS,70,,1,Division & Kedzie,41.903059,-87.707161,1204,N Kedzie Ave,Chicago,IL,Cook County,60651
88,5825,VAN BUREN,HALSTED,WB,NS,126,,1,Van Buren & Halsted,41.876855,-87.647447,340,S Halsted St,Chicago,IL,Cook County,60661
11486,5826,PETERSON,WESTERN,WB,NS,84,,1,Peterson & Western,41.990858,-87.689206,6001,N Western Ave,Chicago,IL,Cook County,60659
14766,5827,MADISON,HOMAN,WB,FS,20,N20,1,Madison & Homan,41.880732,-87.711475,3409,W Madison St,Chicago,IL,Cook County,60624
10842,5828,71ST STREET,ST. LAWRENCE,WB,NS,71,,1,71st Street & St. Lawrence,41.765927,-87.61028,7059,S St Lawrence Ave,Chicago,IL,Cook County,60619
341,5829,ROOSEVELT,PAULINA,WB,NS,12,,1,Roosevelt & Paulina,41.867473,-87.669251,1140,S Paulina St,Chicago,IL,Cook County,60612
15986,5830,FULLERTON,LAVERGNE,WB,FS,74,,1,Fullerton & Lavergne,41.924382,-87.751571,5006,W Fullerton Ave,Chicago,IL,Cook County,60639
8010,5831,43RD STREET,LASALLE,WB,FS,43,,1,43rd Street & LaSalle,41.81619,-87.629594,157,W 43rd St,Chicago,IL,Cook County,60609
348,5832,ROOSEVELT,WESTERN,WB,NS,12,,1,Roosevelt & Western,41.866897,-87.685706,2356,W Roosevelt Rd,Chicago,IL,Cook County,60608
3810,5833,LAWRENCE,PULASKI,WB,NS,81,N81,1,Lawrence & Pulaski,41.968403,-87.727815,4803,N Pulaski Rd,Chicago,IL,Cook County,60625
5391,5898,STATE,BELLEVUE,NB,FS,36,,1,State & Bellevue,41.901732,-87.628543,1040,N State St,Chicago,IL,Cook County,60610
7104,5899,STONY ISLAND,91ST STREET,NB,NS,28,,1,Stony Island & 91st Street,41.729402,-87.584664,9101,S Stony Island Ave,Chicago,IL,Cook County,60617
15533,5900,HOWARD,KEDZIE,EB,NS,11,,1,Howard & Kedzie,42.018936,-87.708476,3147,W Howard St,Chicago,IL,Cook County,60645
